feature,coefficient,std_error,t_value,p_value,CI_lower,CI_upper
COMPANY_NAME_ohe_645,9510.424144674376,5026.457594967447,1.8920728893040564,0.058481269898967625,-341.4327414618201,19362.281030810573
COMPANY_NAME_ohe_646,7102.759418756317,3780.695923432319,1.8786910036150304,0.060286696927581485,-307.4045911710282,14512.923428683662
COMPANY_NAME_ohe_647,-13171.811932181816,5901.598480788218,-2.231905809088962,0.025621188879314083,-24738.94495452672,-1604.67890983691
COMPANY_NAME_ohe_648,-189.24223006099527,578.9386923941489,-0.3268778413797168,0.7437602812871469,-1323.9620671535272,945.4776070315365
COMPANY_NAME_ohe_649,999.5038077478283,836.5310292371586,1.1948197649754682,0.23215745632814389,-640.0970095570025,2639.1046250526592
COMPANY_NAME_ohe_650,-8605.51764532112,3991.594559994649,-2.1559097538535217,0.031090712697291245,-16429.042982910632,-781.9923077316089
COMPANY_NAME_ohe_651,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_652,-3032.4111740151498,2037.922268788844,-1.487991578705963,0.13675311451876748,-7026.738820841283,961.916472810984
COMPANY_NAME_ohe_653,-14462.717281561385,6329.733738577013,-2.2848855700544437,0.022319538369028225,-26868.99540917233,-2056.4391539504395
COMPANY_NAME_ohe_654,-13364.378607870198,6072.637898966768,-2.2007534172495427,0.02775348496800434,-25266.74888984506,-1462.0083258953327
COMPANY_NAME_ohe_655,-5223.691176408098,2922.0322828026683,-1.787691124136997,0.07382585452484225,-10950.874450701329,503.49209788513235
COMPANY_NAME_ohe_656,-8472.75941170388,4079.0908187394175,-2.077119580858526,0.03779052377147307,-16467.77741643314,-477.7414069746228
COMPANY_NAME_ohe_657,11636.469224008117,5564.10216336198,2.091347154017217,0.036496955709039325,730.8289838186356,22542.109464197598
COMPANY_NAME_ohe_658,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_659,-16228.41210592453,7636.025325646523,-2.1252433581407106,0.033566311863947096,-31195.021744191712,-1261.802467657346
COMPANY_NAME_ohe_660,-23353.29717939199,9835.027947639477,-2.3745023708851845,0.017572623356971295,-42629.95195676536,-4076.642402018613
COMPANY_NAME_ohe_661,-14348.681516030041,7010.09740443799,-2.0468590788690184,0.040671922962435714,-28088.4724287285,-608.8906033315816
COMPANY_NAME_ohe_662,-13612.597990688184,6735.738829142058,-2.020950980431948,0.043284839741540626,-26814.646095806616,-410.5498855697497
COMPANY_NAME_ohe_663,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_664,-10639.239368343702,5262.331641111948,-2.0217728744468864,0.04319982130235944,-20953.40938492312,-325.0693517642849
COMPANY_NAME_ohe_665,-9259.092885310827,4926.461917966981,-1.879460968031152,0.060181578275648295,-18914.95824452611,396.7724739044552
COMPANY_NAME_ohe_666,51484.83793378803,24413.727266380767,2.108847918715217,0.034957710897330685,3633.9324916817277,99335.74337589434
COMPANY_NAME_ohe_667,10880.56866890464,5584.894843207312,1.9482137039944893,0.051389397739517895,-65.82522378169233,21826.96256159097
COMPANY_NAME_ohe_668,-10231.365009885878,5221.313448584043,-1.959538554932093,0.050049749263018306,-20465.139369110602,2.4093493388463685
COMPANY_NAME_ohe_669,-14419.386353473574,7365.397219354942,-1.9577201234418173,0.05026286261304813,-28855.564903409257,16.79219646211095
COMPANY_NAME_ohe_670,-1761.0193891396614,1751.4898023258816,-1.0054408463018882,0.3146846197972972,-5193.939401698389,1671.9006234190663
COMPANY_NAME_ohe_671,6845.899449375362,3395.931324058378,2.0159122185056524,0.043809155722574156,189.8740542209407,13501.924844529782
COMPANY_NAME_ohe_672,-7357.226112874347,3228.2790732883127,-2.278993217702305,0.022667468474307784,-13684.65309651944,-1029.7991292292536
COMPANY_NAME_ohe_673,1080.6653836263715,869.9620482415082,1.2421983071684184,0.2141634041076994,-624.4602309269847,2785.7909981797275
COMPANY_NAME_ohe_674,17009.467835186166,8200.784932266311,2.0741268031870637,0.03806753589891021,935.9293679441962,33083.00630242813
COMPANY_NAME_ohe_675,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_676,-4229.420246915995,1848.3249151718585,-2.2882450007566666,0.022123257421579057,-7852.1370806528375,-606.7034131791529
COMPANY_NAME_ohe_677,-9199.854984816757,4556.816510674643,-2.0189215350816716,0.04349537554818439,-18131.215345739056,-268.4946238944576
COMPANY_NAME_ohe_678,6572.9961641119235,3356.2217357546942,1.9584511041353743,0.050177103176826776,-5.198437967276732,13151.190766191125
COMPANY_NAME_ohe_679,2677.954580999471,1478.544244794846,1.8112103107006094,0.07010830276560953,-219.99213879842682,5575.901300797369
COMPANY_NAME_ohe_680,28932.056333249842,13344.09880750263,2.1681536348474117,0.030146999168012778,2777.622670544686,55086.489995954995
COMPANY_NAME_ohe_681,-3603.6070134203137,2462.643954074863,-1.4633081682220175,0.14338307366640657,-8430.389163407046,1223.1751365664177
COMPANY_NAME_ohe_682,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_683,-6452.27893269144,3211.609749290738,-2.0090482457018264,0.04453201746164992,-12747.034041301285,-157.52382408159338
COMPANY_NAME_ohe_684,-5959.656552563151,2835.689924368262,-2.1016601643745836,0.03558305547165408,-11517.608804324944,-401.70430080135793
COMPANY_NAME_ohe_685,-9116.086959371953,4706.394723994769,-1.9369575851543226,0.05275052833441762,-18340.6206184017,108.44669965779576
COMPANY_NAME_ohe_686,-8837.16407436061,4310.067013014193,-2.0503542166924325,0.04032987746413008,-17284.89541986843,-389.4327288527911
COMPANY_NAME_ohe_687,-4472.84445816584,2421.160743830121,-1.8473967371080393,0.06468966175121738,-9218.319516072877,272.63059974119824
COMPANY_NAME_ohe_688,-13710.1873015032,6777.21845936425,-2.0229814611567516,0.043075058908589314,-26993.53548185713,-426.8391211492708
COMPANY_NAME_ohe_689,13351.300276657661,6643.777351659983,2.0095947786874238,0.04447409432629179,329.4966674040952,26373.103885911227
COMPANY_NAME_ohe_690,871.3548038369723,748.0398739305847,1.1648507441968672,0.244079414321261,-594.8033490669737,2337.5129567409185
COMPANY_NAME_ohe_691,-1119.7694475658016,727.1451575883071,-1.5399531109850135,0.123571783271605,-2544.9739564388838,305.4350613072804
COMPANY_NAME_ohe_692,6790.282812340786,3598.9643166977967,1.886732463791461,0.05919631890260879,-263.6872483868947,13844.252873068468
COMPANY_NAME_ohe_693,-9384.975101613187,4320.741941893828,-2.1720748954286426,0.02985001420143485,-17853.62930772509,-916.3208955012833
COMPANY_NAME_ohe_694,-11409.799560345573,6306.678812470888,-1.8091613509449258,0.07042594007064595,-23770.890032788513,951.2909120973673
COMPANY_NAME_ohe_695,27409.41744180552,13161.963525640478,2.082471767104501,0.037299399107135756,1611.9689315501819,53206.865952060856
COMPANY_NAME_ohe_696,4852.932755534995,2498.8536549492364,1.9420636122180515,0.052129399909242036,-44.820408165508525,9750.685919235497
COMPANY_NAME_ohe_697,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_698,-10438.521706531723,5332.261620670709,-1.9576161953619096,0.050275065535374974,-20889.754483046312,12.71106998286632
COMPANY_NAME_ohe_699,-15952.506235560035,7659.809578184126,-2.0826243880780413,0.03728547442507146,-30965.73300880092,-939.2794623191494
COMPANY_NAME_ohe_700,10391.490708840089,5286.632615385332,1.9656161993550356,0.04934296143068595,29.69078268483645,20753.29063499534
COMPANY_NAME_ohe_701,-2031.2364058876292,1111.376141229541,-1.8276768148364475,0.06759806977209504,-4209.53364269753,147.06083092227118
COMPANY_NAME_ohe_702,-6440.272794960268,3209.0116960435957,-2.0069334128325265,0.044756753532206206,-12729.935719205714,-150.60987071482032
COMPANY_NAME_ohe_703,-1146.4383161081316,917.525201119132,-1.2494897303199821,0.21148600736557577,-2944.7877103016303,651.9110780853671
COMPANY_NAME_ohe_704,-12048.061662620685,6566.572935687706,-1.8347563912893494,0.0665417927090528,-24918.54461656859,822.4212913272204
COMPANY_NAME_ohe_705,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_706,7724.758582106005,4063.8770327883767,1.9008347250127697,0.05732366414098555,-240.4404021592136,15689.957566371224
COMPANY_NAME_ohe_707,-17355.921439899692,8400.213437967936,-2.066128624952915,0.03881633603145973,-33820.33977831685,-891.5031014825399
COMPANY_NAME_ohe_708,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_709,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_710,-13384.768260891013,7051.247781149486,-1.8982127243738758,0.05766806529113899,-27205.213911944003,435.67739016197993
COMPANY_NAME_ohe_711,-9048.671205811028,4615.17433330079,-1.9606347566375428,0.04992164487935513,-18094.412899080577,-2.9295125414791983
COMPANY_NAME_ohe_712,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_713,-13104.448925018047,6807.833723571695,-1.924907313709017,0.0542409547735101,-26447.80302321857,238.90517318247657
COMPANY_NAME_ohe_714,-14342.441099646814,6823.995681169343,-2.1017658524058636,0.035573791790359355,-27717.472634738726,-967.4095645549023
COMPANY_NAME_ohe_715,5959.049578352651,2975.084982843751,2.0029846584942463,0.04517893519111471,127.88301197889996,11790.216144726402
COMPANY_NAME_ohe_716,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_717,-12522.8661781891,5819.5361197967995,-2.1518667330870285,0.031407852041627216,-23929.15697299083,-1116.5753833873732
COMPANY_NAME_ohe_718,-18797.313809616073,8652.282012437056,-2.1725267140618207,0.029815956910599795,-35755.7865539927,-1838.841065239445
COMPANY_NAME_ohe_719,22022.704192007233,10531.913647989411,2.0910448877646717,0.036524040342097,1380.1534419479867,42665.25494206648
COMPANY_NAME_ohe_720,36136.4640433584,17210.71908308348,2.0996487054905884,0.03575975491797734,2403.4546405147776,69869.47344620203
COMPANY_NAME_ohe_721,-7593.080481179083,3739.0137855222624,-2.030770924295613,0.042278237818137,-14921.547500802717,-264.61346155544925
COMPANY_NAME_ohe_722,-7631.568221409778,3741.221319367938,-2.0398601338824554,0.041364258409533505,-14964.362007370935,-298.77443544861944
COMPANY_NAME_ohe_723,-15139.319189367572,7061.342742413974,-2.1439717262884312,0.03203515230275089,-28979.550964498958,-1299.0874142361845
COMPANY_NAME_ohe_724,-8281.842820466381,4204.232049813484,-1.969882423790998,0.04885184724564828,-16522.13763810081,-41.548002831952545
COMPANY_NAME_ohe_725,-4055.9199095180297,1738.4020170855251,-2.333131157036899,0.01964126264738497,-7463.187863005659,-648.6519560304005
COMPANY_NAME_ohe_726,-1300.5936602765917,1311.8223296831027,-0.9914404038165568,0.3214705794195536,-3871.765426455473,1270.5781059022895
COMPANY_NAME_ohe_727,5430.696281343232,2662.5250118454255,2.039678972848092,0.04138231056446795,212.1472581261978,10649.245304560267
COMPANY_NAME_ohe_728,-4230.231787422825,1916.2379754160793,-2.2075712107230836,0.02727417786399844,-7986.05821923834,-474.4053556073095
COMPANY_NAME_ohe_729,-12255.563041900581,6182.448090273441,-1.9823155589743955,0.04744393370950517,-24373.161298836523,-137.96478496463715
COMPANY_NAME_ohe_730,16319.482840757482,8046.049222276032,2.0282603784694593,0.042533680499642124,549.2263650964596,32089.739316418505
COMPANY_NAME_ohe_731,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_732,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_733,-5159.287230479262,3180.966088255362,-1.6219246252037012,0.10481948813513586,-11393.980763459771,1075.4063025012483
COMPANY_NAME_ohe_734,-18985.279212775233,9776.275137536748,-1.9419747240827763,0.05214016025938828,-38146.77848234726,176.22005679679205
COMPANY_NAME_ohe_735,-7604.498897719402,4093.288830262119,-1.8577968018036093,0.06319787548265898,-15627.345005033156,418.3472095943516
COMPANY_NAME_ohe_736,27476.030336012227,13702.743655502127,2.0051480949203664,0.04494721712765304,618.6527712280586,54333.407900796396
COMPANY_NAME_ohe_737,-3421.383534569259,1925.5305765929663,-1.7768523523646427,0.07559253564144996,-7195.423464691473,352.65639555295456
COMPANY_NAME_ohe_738,-4851.722743023286,2964.599630075175,-1.6365524348730551,0.1017240211079784,-10662.33801797063,958.892531924057
COMPANY_NAME_ohe_739,-12042.040449932183,5996.72134410351,-2.0081040553556733,0.044632235427003675,-23795.614284375064,-288.4666154893039
COMPANY_NAME_ohe_740,-17696.889788821514,9314.96494561978,-1.899834287314544,0.05745486980153891,-35954.22108223628,560.4415045932546
COMPANY_NAME_ohe_741,-4696.135015868858,2416.108898564798,-1.9436768842076726,0.05193442785534974,-9431.708457055862,39.43842531814607
COMPANY_NAME_ohe_742,-14795.181357271247,6861.042324020243,-2.1564043272949784,0.0310521070816292,-28242.824312350924,-1347.5384021915725
COMPANY_NAME_ohe_743,3551.4759241371207,2309.263408787708,1.5379258644216494,0.12406674244781435,-974.6803570867874,8077.632205361029
COMPANY_NAME_ohe_744,1869.316000278923,1056.9683140052798,1.7685638968639747,0.07696668016884955,-202.34189517142545,3940.973895729271
COMPANY_NAME_ohe_745,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_746,-10190.603089597813,5038.687899554809,-2.022471582432839,0.04312765649805517,-20066.431372725237,-314.7748064703883
COMPANY_NAME_ohe_747,-2963.6593757433807,2294.6306594621155,-1.2915627024865484,0.19650862751360476,-7461.135468289127,1533.816716802366
COMPANY_NAME_ohe_748,-13388.1507418899,6252.089620267026,-2.1413881686037146,0.03224274825288975,-25642.24639761327,-1134.0550861665306
COMPANY_NAME_ohe_749,-7799.5504069908575,4448.628817382283,-1.7532481866132326,0.07955941503400599,-16518.862889060132,919.7620750784181
COMPANY_NAME_ohe_750,-8807.117350982755,4644.731307928757,-1.896152170513852,0.05793992565803752,-17910.79071452312,296.5560125576085
COMPANY_NAME_ohe_751,-6104.052790421902,3445.325603308518,-1.771691123927512,0.07644584387151632,-12856.890972906596,648.785392062794
COMPANY_NAME_ohe_752,-14632.826041951388,6269.74466788042,-2.333879099880192,0.019602053415707532,-26921.52559099701,-2344.126492905765
COMPANY_NAME_ohe_753,-9023.381728583474,5086.421945345018,-1.7740136043651422,0.0760609000428285,-18992.76874145971,946.0052842927616
COMPANY_NAME_ohe_754,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_755,-17835.542883430087,9533.08008921335,-1.8709108406223238,0.061357440173358535,-36520.37985828825,849.2940914280771
COMPANY_NAME_ohe_756,9892.558849617659,4513.679869760794,2.191683755840204,0.02840234947524345,1045.746304886503,18739.371394348815
COMPANY_NAME_ohe_757,-6807.098282860966,2990.680970448498,-2.2761031183610796,0.0228398384917603,-12668.832984940022,-945.3635807819101
COMPANY_NAME_ohe_758,-1116.197140909595,666.3770348421602,-1.675023421498882,0.09392963637598517,-2422.296129200229,189.90184738103903
COMPANY_NAME_ohe_759,-16074.372072073029,7663.458852904879,-2.097534857381004,0.035946254847773584,-31094.75142376659,-1053.9927203794668
COMPANY_NAME_ohe_760,2354.4921955286973,1249.5395878354573,1.8842877956410478,0.05952605733989591,-94.6053966287991,4803.589787686194
COMPANY_NAME_ohe_761,-7717.622928931813,3715.949679839024,-2.0768911298244874,0.037811608624692905,-15000.8843014163,-434.3615564473257
COMPANY_NAME_ohe_762,-15765.417673078275,6828.749948318271,-2.3086828178502645,0.020961188489197147,-29149.767571782086,-2381.0677743744636
COMPANY_NAME_ohe_763,19481.334126497877,9645.638668908008,2.019703909218007,0.0434141093753011,575.882335438182,38386.78591755757
COMPANY_NAME_ohe_764,-1739.344392377452,804.4810292191871,-2.162070116265668,0.030612772050556458,-3316.127209647059,-162.56157510784533
COMPANY_NAME_ohe_765,-977.9909062912546,482.85941919826615,-2.0254154054095057,0.04282472688452432,-1924.3953679198562,-31.58644466265298
COMPANY_NAME_ohe_766,-12064.200475349558,6178.996723480209,-1.9524529653018838,0.05088444996767816,-24175.034053370768,46.633102671650704
COMPANY_NAME_ohe_767,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_768,-13542.416280728008,6559.619593019396,-2.0645124444624123,0.03896915522327493,-26399.270683046023,-685.5618784099916
COMPANY_NAME_ohe_769,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_770,-12513.742553722655,6162.891938557618,-2.030498454050682,0.04230589815353225,-24593.010753295588,-434.4743541497246
COMPANY_NAME_ohe_771,19389.802041304185,9681.52702112543,2.0027627872126947,0.045202755879895085,414.00907989834377,38365.595002710026
COMPANY_NAME_ohe_772,-9762.01465810849,4579.685120431866,-2.1315907974886987,0.033040500931926786,-18738.19749415495,-785.8318220620313
COMPANY_NAME_ohe_773,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_774,-11513.329743370643,5461.395808446148,-2.1081295235121154,0.035019787318013806,-22217.66552792509,-808.9939588161924
COMPANY_NAME_ohe_775,-6178.01002878541,2949.6396328936635,-2.09449654794767,0.03621577025864031,-11959.30370925699,-396.71634831383017
COMPANY_NAME_ohe_776,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_777,-10344.425572100467,4963.148533490754,-2.084246623347554,0.037137739808394965,-20072.196697742344,-616.6544464585895
COMPANY_NAME_ohe_778,3770.132652335472,2155.025451316833,1.7494608474492606,0.0802113908991986,-453.7172322455208,7993.982536916465
COMPANY_NAME_ohe_779,1057.29538795071,1174.984288430275,0.8998378943119384,0.3682065248515132,-1245.673817372629,3360.264593274049
COMPANY_NAME_ohe_780,-5974.8488331654335,2984.347873699292,-2.0020617856990053,0.04527808684495582,-11824.170665616046,-125.52700071482104
COMPANY_NAME_ohe_781,277.68177610570234,1385.5407644700522,0.20041400673758689,0.8411568059157601,-2437.9781222556,2993.3416744670044
COMPANY_NAME_ohe_782,-13836.553079308911,7217.36087771592,-1.9171208581283756,0.05522257934352637,-27982.580399632112,309.4742410142917
COMPANY_NAME_ohe_783,-7109.402486400393,3401.715416639738,-2.0899462816978263,0.03662262546483186,-13776.76470301428,-442.04026978650654
COMPANY_NAME_ohe_784,-11031.117224554075,5834.014769172982,-1.8908277851545143,0.05864733685961321,-22465.78617213312,403.55172302496976
COMPANY_NAME_ohe_785,6060.928549450035,3104.85330431794,1.9520820970900818,0.050928458396602316,-24.583927013127322,12146.441025913196
COMPANY_NAME_ohe_786,-11768.04022175068,5661.046005692304,-2.078774878338325,0.03763804693395123,-22863.690392907596,-672.3900505937636
COMPANY_NAME_ohe_787,-7293.980501161895,3414.512560020847,-2.1361703531462077,0.032665530995941605,-13986.425118802756,-601.5358835210345
COMPANY_NAME_ohe_788,-22097.104675927858,9889.331587112314,-2.2344386454514886,0.02545422530671826,-41480.19458666799,-2714.0147651877232
COMPANY_NAME_ohe_789,-19070.16281858995,9105.771818797033,-2.0942939487263934,0.03623380306497492,-36917.47558343213,-1222.8500537477667
COMPANY_NAME_ohe_790,-7844.217088395407,4085.111806295715,-1.9201964255437018,0.05483309296200556,-15851.036228735007,162.6020519441945
COMPANY_NAME_ohe_791,-9272.738335593722,4545.882510475656,-2.0398103809822117,0.04136921547272676,-18182.668056126007,-362.8086150614363
COMPANY_NAME_ohe_792,6902.022873854083,3251.9005492604015,2.1224581654023367,0.03379928219450745,528.2977973036959,13275.74795040447
COMPANY_NAME_ohe_793,-12749.887852357675,6003.712416107024,-2.123667319265945,0.033697971977530106,-24517.164187927443,-982.611516787907
COMPANY_NAME_ohe_794,533.9787167188106,1765.3302641401574,0.3024809167812554,0.7622854787511579,-2926.0686009958977,3994.026034433519
COMPANY_NAME_ohe_795,7955.641939404306,3720.1213966575606,2.138543636385699,0.03247264648289505,664.204001955487,15247.079876853124
COMPANY_NAME_ohe_796,-9944.301558142028,5349.457359760384,-1.8589365031572957,0.06303613921855611,-20429.237983272382,540.6348669883246
COMPANY_NAME_ohe_797,-9820.9807532988,3764.924708183594,-2.6085463892416003,0.009092768629873405,-17200.233181338644,-2441.728325258956
COMPANY_NAME_ohe_798,-12619.075203960943,6613.54009248492,-1.9080666371555253,0.05638260411495377,-25581.613785231384,343.46337730949926
COMPANY_NAME_ohe_799,-2190.585533053776,1044.4084869023588,-2.097441336914924,0.03595452506512542,-4237.626167382399,-143.54489872515273
COMPANY_NAME_ohe_800,-8881.752373039102,3895.3323892750627,-2.280101281598727,0.022601682243102772,-16516.603856018224,-1246.9008900599792
COMPANY_NAME_ohe_801,-2376.2208935316526,1039.835649911405,-2.2851889082030503,0.022301753300532967,-4414.298767358006,-338.1430197052989
COMPANY_NAME_ohe_802,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_803,-13869.477874752334,6639.826827527332,-2.088831265486079,0.03672291489643653,-26883.538456705905,-855.4172927987638
COMPANY_NAME_ohe_804,-6215.0345599023385,3471.2064524360817,-1.790453735628616,0.07338099837483769,-13018.59920667706,588.5300868723816
COMPANY_NAME_ohe_805,4148.909918740287,2344.851158419703,1.769370266356871,0.07683210424861486,-446.99835176233046,8744.818189242906
COMPANY_NAME_ohe_806,-8801.658242714544,4361.196005305882,-2.0181753427285414,0.043573003163516866,-17349.602413114073,-253.71407231501507
COMPANY_NAME_ohe_807,-9432.675034902803,4693.056755582973,-2.0099213638704594,0.04443951224312048,-18631.066275845427,-234.2837939601759
COMPANY_NAME_ohe_808,-11999.066248927387,6258.566988877327,-1.9172226278398916,0.05520965455016169,-24265.85754712695,267.72504927217415
COMPANY_NAME_ohe_809,-441.48261490554904,1353.1076099776722,-0.3262731002694117,0.7442177384806696,-3093.573530461786,2210.6083006506883
COMPANY_NAME_ohe_810,1860.615941629829,2026.759639262094,0.9180249624011879,0.3586057973442558,-2111.832951323875,5833.064834583533
COMPANY_NAME_ohe_811,-7732.552025582082,3288.6589665869265,-2.3512781666160927,0.018709041634950907,-14178.323600092459,-1286.780451071706
COMPANY_NAME_ohe_812,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_813,-6962.888768044637,3125.7857810959795,-2.2275642848446484,0.02590958453753256,-13089.428898992755,-836.3486370965175
COMPANY_NAME_ohe_814,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_815,-1088.0626758936696,1107.201925088902,-0.9827138584556782,0.3257482880760034,-3258.1784490679174,1082.0530972805782
COMPANY_NAME_ohe_816,-2877.1137424698722,2147.3867579444163,-1.339820939020778,0.18030356644793244,-7085.991788040928,1331.7643031011835
COMPANY_NAME_ohe_817,21001.642329180464,10769.56227269549,1.950092473342838,0.05116509819360804,-106.6997253026966,42109.98438366363
COMPANY_NAME_ohe_818,11121.096023576378,4760.964034099099,2.3358916269739862,0.019496890466922157,1789.6065167421439,20452.58553041061
COMPANY_NAME_ohe_819,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_820,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_821,-4977.631898123309,2732.888912967633,-1.8213809842413677,0.06854896370488239,-10334.09416753987,378.830371293252
COMPANY_NAME_ohe_822,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_823,3054.812011914971,2015.9247323565482,1.515340311512523,0.1296862446564231,-896.4004635038632,7006.024487333805
COMPANY_NAME_ohe_824,-10006.706098500194,4862.903702441654,-2.057763573125219,0.039612834398513375,-19537.997355285836,-475.4148417145516
COMPANY_NAME_ohe_825,319.16398611559157,431.5936197043509,0.739501168562743,0.45960273041380084,-526.7595085049362,1165.0874807361192
COMPANY_NAME_ohe_826,8355.824119815636,4319.811597151406,1.9343029046279887,0.05307589632769538,-111.00661060111997,16822.654850232393
COMPANY_NAME_ohe_827,-13169.364564684913,6536.993100894674,-2.0145905558447827,0.043947567842066215,-25981.871042438474,-356.85808693135186
COMPANY_NAME_ohe_828,-8701.831513218725,4516.4246496187025,-1.9267080020815524,0.054016030058631426,-17554.023826471384,150.3608000339318
COMPANY_NAME_ohe_829,-11200.006227474742,4487.303778885459,-2.4959322522747858,0.012562659211537097,-19995.12163409024,-2404.890820859242
COMPANY_NAME_ohe_830,4549.52356295407,2542.6251536541745,1.789301720867368,0.07356623707840626,-434.02173820811186,9533.068864116252
LOT_V6_SPECIALIZED_OCCUPATION_NAME_ohe_0,0.0,0.0,,,0.0,0.0
LOT_V6_SPECIALIZED_OCCUPATION_NAME_ohe_1,-830.3165555385341,389.97558093072087,-2.129150121545789,0.03324184207204417,-1594.668694162747,-65.96441691432119
LOT_V6_SPECIALIZED_OCCUPATION_NAME_ohe_2,674.7353135690458,896.0541294799199,0.753007314369133,0.4514455186923876,-1081.5307802115972,2431.0014073496886
LOT_V6_SPECIALIZED_OCCUPATION_NAME_ohe_3,-93.92393104477031,1293.6981460325812,-0.0726011174498544,0.9421235374725114,-2629.5722972686294,2441.724435179089
LOT_V6_SPECIALIZED_OCCUPATION_NAME_ohe_4,5453.528500563808,1760.7036190294582,3.0973574664257932,0.00195254267543854,2002.54940726607,8904.507593861546
LOT_V6_SPECIALIZED_OCCUPATION_NAME_ohe_5,321.300203722239,1608.4991223974203,0.19975155674524123,0.8416748897865047,-2831.3580761767043,3473.9584836211825
LOT_V6_SPECIALIZED_OCCUPATION_NAME_ohe_6,-2337.8418466317094,1577.3629286358282,-1.4821204455803816,0.1383082495068808,-5429.473186757932,753.7894934945139
LOT_V6_SPECIALIZED_OCCUPATION_NAME_ohe_7,-710.5961149205262,1513.3406919734562,-0.4695546209055416,0.6386732522449048,-3676.7438711885,2255.5516413474475
LOT_V6_SPECIALIZED_OCCUPATION_NAME_ohe_8,-1361.9964568307846,2068.275931824718,-0.6585177711898312,0.5102054815534653,-5415.817283207232,2691.8243695456626
LOT_V6_SPECIALIZED_OCCUPATION_NAME_ohe_9,-5888.892338963301,2545.1054586954106,-2.313810737721601,0.020678106111275074,-10877.299038006306,-900.4856399202963
LOT_V6_SPECIALIZED_OCCUPATION_NAME_ohe_10,-7180.386284919939,1522.4117274883795,-4.716454921669504,2.399895087101811e-06,-10164.313270797162,-4196.459299042715
_intercept_,11110.080161991767,,,,,
